Gene	X1	X2	X3	X4	X5	X6	X7	X8	X9
ENSG00000149177	-2.10677030502773e-06	9.95685227693677e-07	1.23339061198162e-06	1.86499911554584e-07	-4.19214294150884e-07	2.32658663224029e-07	-9.19264949694516e-07	-6.74692738900807e-08	-3.47581865149966e-07
ENSG00000149179	1.2739226011166e-06	-6.72351151432441e-07	-1.870754465297e-06	-6.11763994368706e-07	1.01509254953576e-07	-4.41305292926687e-07	1.28721561417237e-06	2.6771501360805e-07	4.06698827911738e-07
ENSG00000149182	-2.95718269930643e-06	8.42935760356366e-07	-5.56293680781989e-07	-1.33853588625987e-06	1.23933763264858e-06	8.88362427605411e-07	-1.45560037159531e-06	-1.22886228562254e-06	-6.72986988467804e-07
ENSG00000149269	-2.55862692020794e-06	1.73715473530807e-06	5.30840198640501e-07	-8.23557717364334e-07	1.56607035780076e-06	1.32953312842976e-06	-1.25674096818891e-06	-1.69661848395604e-06	-5.78984001084363e-07
ENSG00000149292	1.00240982307945e-06	-9.90346163229584e-07	-2.21087882410035e-06	-9.06834706623713e-07	-7.6656880921729e-07	-5.07934894461086e-07	9.69561639770193e-07	9.48942634545987e-07	6.09169014820518e-07
ENSG00000149428	-2.55097115870196e-06	6.64697662529855e-07	-2.90794736935092e-07	-1.59059944897065e-06	-6.39142052641305e-07	4.73735330740781e-07	-1.59727474718535e-06	1.61214208165362e-07	-4.34706964679723e-07
ENSG00000149657	-2.4458587729791e-06	9.65919639873199e-07	1.15880967333264e-07	-1.06759784662977e-06	2.49892232653181e-07	6.35438601708954e-07	-1.31126783185775e-06	-8.15138464194895e-07	-3.52145871633523e-07
ENSG00000149781	-2.75683110730124e-06	1.26129908314524e-06	4.79930887039168e-07	-5.32509235874496e-07	1.03157120671161e-06	9.85420691481029e-07	-9.45700404765723e-07	-1.1603338589151e-06	-5.56788538170296e-07
ENSG00000149922	1.44045634588274e-06	-7.61436209334464e-07	-1.94210727804638e-06	-1.68874035297804e-07	3.21325825541606e-07	-5.57939628573944e-07	1.1846093188549e-06	5.57949006338227e-07	2.38930007005724e-07
ENSG00000149923	-1.38195152994408e-06	9.41130004755009e-07	3.67346586254135e-07	3.26359995651737e-07	1.40738973175952e-06	6.32599770807052e-08	-1.1483584759983e-06	-5.33035892667026e-07	-1.29313680131982e-06
ENSG00000149925	-3.08888377244329e-06	1.35196024150836e-06	-3.22471931558065e-07	-1.13607187580047e-06	3.92963244000305e-07	6.03730557152372e-07	-1.26771583549672e-06	-6.50352918890827e-07	-8.74817191972917e-07
ENSG00000150093	-2.88273323553559e-06	4.88577721770176e-07	-2.08138853278807e-07	-1.34464796259374e-06	8.71162794646344e-08	9.17683800246332e-07	-1.02178014923333e-06	-5.69748496035209e-07	3.91534447062689e-08
ENSG00000150459	-1.63337912535244e-06	1.45111434285874e-06	-2.90809612786849e-07	-1.52631330094919e-06	1.35498811268327e-06	1.32559527675116e-06	-5.97543379104288e-07	-9.03410028499308e-07	-1.78782389560203e-07
ENSG00000150753	-2.12605695027523e-06	1.52815041144893e-06	-3.6116177303544e-07	-1.51323878108102e-06	9.32922913652359e-07	9.65932341623769e-07	-1.12354628176494e-06	-3.94409206750318e-07	-2.33119853131489e-07
ENSG00000150768	9.887480631599e-07	-1.02321123842902e-06	-2.0319114137818e-06	-7.11998095049012e-07	-1.16212700048159e-06	-8.57686039527914e-07	7.00191857940786e-07	1.36727299960539e-06	6.14233487727538e-07
ENSG00000150782	1.08975243670583e-06	-5.79468312128698e-07	-2.22368445178188e-06	-6.35330737294403e-07	2.61139221181256e-07	-4.17807696474267e-07	1.33682017770862e-06	5.58546973738312e-07	2.72173607486232e-07
ENSG00000150938	1.0682981991931e-06	-9.10238549651979e-07	-2.0010913506161e-06	-5.26734378924604e-07	-5.16304098531599e-07	-5.30543774213559e-07	1.15726221737524e-06	5.43483729330224e-07	4.11512834585973e-07
ENSG00000150991	-3.26355282520752e-06	1.22419369173281e-06	-3.38812351384249e-07	-1.35944683029822e-06	8.9012676185915e-07	1.07168763206372e-06	-1.47590904945179e-06	-1.32584515306561e-06	-8.76889930305673e-07
ENSG00000151151	1.11402422013091e-06	1.07916628611352e-07	1.15482877103846e-06	4.39928385352792e-07	-2.19188036914169e-06	-3.03211173867482e-07	3.28353998563707e-07	1.42231861559738e-06	5.53016793855756e-07
ENSG00000151208	7.63548062299861e-07	-9.32407044676933e-07	-2.05159213472451e-06	-7.03126340162841e-07	-9.23471998037224e-07	-5.99304289072569e-07	1.0202040682267e-06	8.1557658802314e-07	4.09729926156283e-07
ENSG00000151465	-2.40924539964369e-06	7.64834566451324e-07	-4.33032821774504e-07	-1.04888835808968e-06	3.80471104435926e-07	1.01804626936121e-06	-8.40991873635916e-07	-8.92675769377548e-08	-8.15391117562728e-07
ENSG00000151490	1.10145775900323e-06	-5.56284504846595e-07	-1.94230189734292e-06	-7.15770166069354e-07	-4.76176493207392e-07	-5.31493208585584e-07	1.05298614735679e-06	6.55869195108654e-07	7.10297645372006e-07
ENSG00000151576	1.18612913254037e-06	-3.32489159023001e-07	-1.29272371909919e-07	-1.75640596884908e-07	-2.3404326788478e-06	-8.72423956185377e-07	9.61143044559123e-08	1.52983317316865e-06	6.42765186474644e-07
ENSG00000151612	1.71638140601305e-06	-7.35078082011329e-07	-1.57660378097584e-06	-4.62821722594279e-07	-3.50094090008258e-07	-3.56034606594931e-07	1.52044400998353e-06	5.6384518593102e-07	7.46800431130476e-07
ENSG00000151835	6.69085102527444e-07	-8.26326306632819e-07	-2.28291020730295e-06	-7.28292504619094e-07	-2.27898657256917e-07	-5.61560885038443e-07	8.93183059781432e-07	6.93843343515962e-07	3.29677200008499e-07
ENSG00000152056	2.13646549957061e-06	-6.76934517868329e-07	-9.09410863651257e-07	1.58093809796684e-07	-4.59738870228745e-07	-6.6855548463402e-07	1.42497372373091e-06	7.97620949672677e-07	4.62899907239121e-07
ENSG00000152240	1.62330313817476e-06	-4.53882653619773e-07	-1.77952553925438e-06	-4.70431498653015e-07	9.64798215110053e-09	-4.58206095016e-07	1.21699274008845e-06	8.30613848445738e-07	3.94239873008022e-07
ENSG00000152284	1.83751274593702e-06	-5.83298409780081e-07	-1.20807994604332e-06	-1.89767754083647e-07	-4.6951725813284e-07	-4.33059608547181e-07	1.47693334963625e-06	6.7927720969517e-07	5.48510842442044e-07
ENSG00000152332	-1.56581630314958e-06	1.27109862026727e-06	1.11244076320145e-06	-5.34413701105443e-07	-1.56788074283898e-07	5.00737566155456e-07	-1.56712304873103e-06	1.18166613872977e-07	-3.58272914246741e-07
ENSG00000152944	2.02583412805668e-06	-5.97435607846572e-07	-1.20532016053574e-06	-2.80204761895759e-07	-8.84916475754421e-07	-6.08084285606397e-07	1.14616758122117e-06	1.14646319933132e-06	8.29085074947136e-07
ENSG00000153113	-2.23800131385465e-06	1.04050810986832e-06	6.47295636011456e-07	-5.84317714136843e-07	1.50656129286174e-07	5.9153672730856e-07	-1.23783176066495e-06	-4.18203127222353e-07	-2.26649248355308e-07
ENSG00000153147	-1.99757858110603e-06	1.25548384924939e-06	3.65311181278613e-07	-1.55675685527338e-06	-2.21260698477515e-07	1.08646158688611e-06	-1.12763491329646e-06	-2.60859225859456e-07	3.89479445833452e-07
ENSG00000153187	-2.98936247049696e-06	1.04277835393616e-06	1.21283484941557e-07	-1.33964150971207e-06	2.58604210396205e-07	9.81281211355211e-07	-1.41885584218684e-06	-6.201383280092e-07	-2.77627890101962e-07
ENSG00000153201	-2.46943159612049e-06	1.25539403012759e-06	-2.38142692620177e-07	-1.58279487453617e-06	-7.64632022665156e-08	9.49593106063896e-07	-1.26280638370345e-06	-2.50478421459609e-08	-1.89467045923051e-07
ENSG00000153234	2.19573183953648e-06	-8.0351330106059e-07	-1.30059504950707e-06	2.80709901114948e-07	-2.97988240982484e-07	-8.220523088235e-07	1.27885698088671e-06	1.02598201430434e-06	4.33138539700983e-07
ENSG00000153443	2.24350628246149e-06	-1.3488525460841e-06	6.0897251485803e-07	1.15155685782757e-06	-5.66861195191529e-07	-6.54814377665946e-07	1.00170032900871e-06	2.38075138328979e-08	5.34140316249536e-07
ENSG00000153827	-2.52058158307316e-06	1.03359274087546e-06	3.80464312871871e-07	-1.27054954663546e-06	-4.08845567442503e-07	9.93080047613552e-07	-1.03061741438658e-06	-5.59937083378913e-07	-1.1160634208834e-07
ENSG00000153898	6.58103712680541e-07	-9.85679291685365e-07	-2.21606647380888e-06	-9.15127158568426e-07	-1.33080019228179e-07	-2.12511565489103e-07	1.10471829123368e-06	1.22188733581455e-07	3.92879600274965e-07
ENSG00000153922	-2.57521521109175e-06	5.54451106912018e-07	-4.52713293517745e-07	-1.39059666075735e-06	-1.70905998865955e-07	8.79710707229637e-07	-9.19197865282607e-07	-5.41568619364815e-07	1.50134934260709e-08
ENSG00000154016	-2.2754127298394e-06	4.44872012209235e-07	-1.11851307912091e-06	-1.88576014361444e-06	4.5479518947893e-07	8.69117885183798e-07	-1.08989014741503e-06	-9.71373548659334e-07	-4.55363112890179e-07
ENSG00000154134	1.55876201946339e-06	-1.16551228201247e-06	-1.33484191951987e-06	2.99377097369433e-07	9.29441184884363e-07	-1.74561769527832e-07	1.27169784211333e-06	-2.24648849020296e-07	4.55187481121544e-07
ENSG00000154767	-3.39145139890949e-06	5.30587861855543e-07	-5.89893961063234e-07	-1.40028620083617e-06	2.10993390169218e-07	7.64682876234115e-07	-1.20349245821636e-06	-8.3668704060565e-07	-6.09350151999447e-07
ENSG00000154889	-2.65531844976068e-06	1.42648936937556e-06	4.94195828807799e-07	-6.61955094931754e-07	6.4539258257878e-07	8.88479719935811e-07	-1.28127889378163e-06	-6.45017504156855e-07	-6.90516816556394e-07
ENSG00000155254	1.47916056997127e-06	-5.02152471130705e-08	3.28001874369973e-07	9.64209397949823e-07	-8.66443767472138e-07	-1.3209156162413e-06	2.02736298956451e-07	1.72246491608532e-06	-1.50368184992727e-07
ENSG00000155393	1.69460929797646e-06	1.34662360115152e-07	4.90578046501404e-07	2.44353574929982e-07	-1.57961068182525e-06	-8.10707165647611e-07	3.28950248684346e-07	1.9987534926869e-06	6.91769461550216e-07
ENSG00000155508	-6.83911252089759e-07	1.72475306080761e-06	2.52472557306255e-06	2.33246597671574e-07	-5.59048433394453e-07	6.24140970559434e-07	-1.39248635073939e-06	5.65374045065827e-07	-4.30102391911505e-08
ENSG00000155827	-2.06268013007661e-06	1.06207286646723e-06	-3.76353550643308e-07	-1.43514281926024e-06	1.01795269869818e-07	8.95075379061201e-07	-7.38562197605279e-07	-2.06681804959588e-07	2.13905894303723e-08
ENSG00000155846	1.29954801478313e-06	-8.93458117083343e-07	-2.28288984111479e-06	-8.23699567270686e-07	-7.3735965894252e-07	-8.52483372258849e-07	1.36375230697126e-06	1.10828647143041e-06	7.35500019333522e-07
ENSG00000155849	-2.72587441156438e-06	-4.81564864506481e-07	-5.27340951577317e-07	-7.17408023844027e-07	5.24526617539854e-07	7.97917530717326e-07	-3.68558273696591e-07	-1.18096783164737e-06	-5.02075168635552e-07
ENSG00000155868	1.97170171424526e-06	-4.5424975426792e-07	-1.20662436620405e-06	-9.96091011066074e-08	-3.2871682920237e-07	-5.23208943016703e-07	1.22141332375024e-06	9.4491456433423e-07	4.80040697599043e-07
ENSG00000155959	1.81297696595617e-06	7.08038380449568e-07	7.14892352482143e-07	-1.96242050517909e-07	-1.55973529995624e-06	-1.37418634386603e-07	2.63807467794882e-07	1.71659509506801e-06	7.51407970735414e-07
ENSG00000156261	-1.78964933760929e-06	1.46518517226713e-06	2.71393764643606e-08	-1.57485084715592e-06	-8.29107392743143e-08	6.49910298233617e-07	-1.80166360781242e-06	5.33866899158355e-07	-1.43612939670948e-07
ENSG00000156273	-2.14051380071709e-06	1.16964327236348e-06	1.54522305469619e-06	-3.79527598830322e-07	-1.1275478295187e-06	7.20649363082346e-07	-1.12020198560787e-06	1.13266140252252e-07	2.48956215004263e-07
ENSG00000156475	1.21375454653679e-06	-5.99639658437314e-07	-1.92875086409515e-06	-6.97172471690756e-07	-2.82557807696918e-08	-2.94615989899473e-07	1.29068931255806e-06	4.32029891746038e-07	5.30424378254302e-07
ENSG00000156482	-1.78507053839304e-06	1.30615364374571e-06	-3.10543135203889e-07	-1.90653721564258e-06	1.13004659381737e-06	1.64688116453645e-06	-1.17479860954165e-06	-1.00698621831165e-06	-6.62579727228003e-08
ENSG00000156504	1.7487457959458e-06	-1.11723538094954e-06	1.72766232684472e-07	8.67575133256944e-07	-1.00162877718842e-06	-8.0486395184433e-07	4.29379175454405e-07	1.10394249671265e-06	7.6642946854199e-07
ENSG00000156587	-1.52390512881738e-06	3.99237960250616e-07	-1.41534156764778e-06	-1.35465141270364e-06	1.03143160728147e-06	7.20804092496905e-07	-3.01929643411001e-08	-1.29519262375866e-06	3.03327026180094e-07
ENSG00000156642	-1.03341334756467e-07	4.21021961156688e-07	1.86954923333602e-06	6.05855975215542e-07	-1.81649708167885e-06	-2.71055740094582e-07	-7.25850363040861e-07	1.35147353005403e-06	4.0900586142062e-07
ENSG00000156650	8.71679869051406e-07	-1.85081910123083e-06	-2.04882237930096e-06	-4.03446980962258e-07	-7.58695719025095e-07	-7.03247934189806e-07	1.07030333413505e-06	4.83323680747294e-07	5.74704956959326e-07
ENSG00000156675	-3.20425222662352e-06	1.2794981580433e-06	5.27270597834205e-07	-8.73591934995396e-07	1.06604203745963e-07	9.675212337711e-07	-1.31926705120051e-06	-8.38692847761576e-07	-6.58616628580327e-07
ENSG00000156966	1.26889515469869e-06	-9.10287972103927e-07	-2.08386533085325e-06	-4.86183830039564e-07	-1.82444971842664e-07	-6.17684100724714e-07	1.16274293463777e-06	6.87109478447899e-07	3.10814954621461e-07
ENSG00000157020	-1.87088923520557e-06	1.45415796828489e-06	-1.71227032232591e-07	-1.16198423994992e-06	9.77861041285772e-07	6.89093329661359e-07	-1.47107625912469e-06	-5.21560153721016e-08	-8.39857357400323e-07
ENSG00000157107	1.39195588225752e-06	-1.01218441799686e-07	7.91435203025236e-07	5.07449207897734e-07	-1.77588558416887e-06	-4.22748449180705e-07	7.49606009130209e-07	1.68899204600089e-06	5.87518371156162e-07
ENSG00000157554	1.39740729819248e-06	-6.82224902691232e-07	-1.66466435153253e-06	-4.5860317818812e-07	-4.30479545451765e-07	-6.54868395393835e-07	1.17261158512608e-06	8.65612228448565e-07	4.0769948875849e-07
ENSG00000157601	-7.73928362489366e-07	5.86835955948936e-08	-2.13042801606254e-07	-6.52174045678046e-07	6.38326613557368e-07	1.16348860487195e-06	8.07031225112543e-07	-1.99658460925537e-06	1.00705325753072e-06
ENSG00000157637	-3.18478639701964e-06	5.95316188104966e-07	-3.70601860213333e-07	-1.18448952766349e-06	1.10187315439798e-07	4.48872517723127e-07	-1.32681139559327e-06	-7.09815845670795e-07	-6.20350824089345e-07
ENSG00000157869	1.86045531217051e-06	-1.02334915768928e-06	-1.13179353929836e-06	5.13999237610071e-09	-6.55393835681781e-07	-6.33834803528144e-07	1.1610504250251e-06	6.8403913393128e-07	6.36971526499731e-07
ENSG00000157916	-2.30013231267682e-06	9.2842570886256e-07	-2.57978137695653e-08	-1.01406788697644e-06	3.32848108003962e-07	5.63361590742702e-07	-1.34048660243844e-06	-2.763234595881e-07	-4.88656415630669e-07
ENSG00000158109	-2.05175516638399e-06	9.5124507076527e-07	1.9375019684291e-07	-1.17692328455998e-06	3.24700059232706e-07	1.10674002135677e-06	-7.26500949175829e-07	-1.12310279672235e-06	-3.38303189157704e-07
ENSG00000158195	1.15438224688604e-06	-1.09463640182772e-06	1.03233250320992e-06	1.04318206028846e-06	-1.46132551901068e-06	-8.72943204858878e-07	2.29530282670176e-07	5.77495872513742e-07	4.74679325917839e-07
ENSG00000158290	-2.28925932378258e-06	5.69995186342422e-07	2.72672328745947e-07	-1.17984186342515e-06	-1.03965270133728e-06	9.45645807926011e-07	-9.88710467447086e-07	-1.17153480378759e-07	1.15502901853893e-07
ENSG00000158292	1.58154419158323e-06	-4.91995499982619e-07	-1.5351224086845e-06	-2.57156404046903e-07	-3.87517609801718e-07	-6.24557699810314e-07	1.36676584557939e-06	7.96966261517142e-07	4.29959362717492e-07
ENSG00000158417	-1.64429674932052e-06	1.1394756238234e-06	-4.97805513208444e-08	-1.63392937711427e-06	2.41015097283761e-07	9.17012944984235e-07	-1.24480451889895e-06	-1.73447112673748e-07	1.55811925433013e-07
ENSG00000158470	1.24576906561742e-06	-4.23586623444169e-07	1.42395728615376e-06	1.36964293282075e-06	-1.36817039106623e-06	-8.05636100662455e-07	2.12305245307631e-07	1.14360629256344e-06	1.31446940456135e-07
ENSG00000158669	-2.7259220752849e-06	9.35811319278544e-07	-4.00343514055348e-07	-1.24535398533914e-06	1.6045188633823e-07	3.45546179692696e-07	-1.32076565724715e-06	-5.44979286315064e-08	-7.01968446607978e-07
ENSG00000158710	-2.0122621623726e-06	7.38494397518716e-07	8.4266396855494e-07	-1.28170235289199e-07	5.73828332113483e-07	9.58519986653497e-07	-1.17624355987766e-06	-9.39098552366765e-07	-7.33720765375891e-07
ENSG00000158887	2.2855043019571e-06	-8.9709501176384e-07	3.86696153495528e-07	1.35341211979328e-06	-2.86617929615089e-07	-9.05927558328812e-07	7.9509134798644e-07	8.26566993525936e-07	2.98513859474773e-07
ENSG00000158941	-2.96246552467215e-06	3.22599100873933e-07	-8.28225584383166e-07	-1.39652292343622e-06	8.14425200746754e-07	6.41581902296544e-07	-1.26928566893175e-06	-1.09256394756177e-06	-3.93799929811574e-07
ENSG00000159110	-2.90700437136873e-06	1.38455468011351e-06	1.58479893073949e-08	-1.29465664114128e-06	5.69723863755954e-08	7.47587476962575e-07	-1.37076411144153e-06	-5.58963815935374e-07	-6.92908355707929e-07
ENSG00000159335	2.04117722101067e-06	-1.23684211895274e-06	5.234008270915e-07	8.99834660383035e-07	-9.12787504722316e-07	-5.53903340177204e-07	1.02322667867419e-06	1.38076352245277e-07	6.7571095365482e-07
ENSG00000159352	-1.59917518750418e-06	1.75296798027695e-06	2.22613016464819e-07	-1.12000360528931e-06	6.88741855284022e-07	1.15705864810834e-06	-9.47325241007439e-07	-2.54652622537249e-07	-2.6233112213318e-07
ENSG00000159433	1.15219697106324e-06	-9.06899285582282e-07	-1.86693202855713e-06	-6.70050395755358e-07	-1.11879962969973e-07	-2.01790251223029e-07	1.39945313367533e-06	2.53666705611159e-07	5.39198657120473e-07
ENSG00000159588	3.49195054745718e-07	-1.19164574601431e-06	-2.40178816835214e-06	-3.38605580187916e-07	3.42585302070594e-07	-4.28946654817584e-07	1.41384750092824e-06	3.88159896005654e-07	-1.37325356722759e-07
ENSG00000159720	-2.19027547989891e-06	1.55949530706579e-06	8.14111266065358e-07	4.07961208967495e-08	1.26714002726017e-06	5.40040322871108e-07	-1.25088143553186e-06	-1.27870799193993e-06	-1.18834215795533e-06
ENSG00000159842	-2.65924245122284e-06	7.06312565774791e-07	5.90553282422563e-07	-2.67778125262619e-08	3.4818047033545e-07	1.60095570321537e-07	-1.29493122302567e-06	-5.93450644710253e-07	-6.69570467830749e-07
ENSG00000159884	-1.6905511953318e-06	6.22240258545721e-07	-1.6245859510087e-06	-1.77217948406127e-06	6.7575712636354e-07	5.06736585114147e-07	-5.92860174490064e-07	-5.16578568273048e-07	-2.79807264341502e-07
ENSG00000160113	1.62937521945417e-06	-1.01496566799569e-06	-1.52669524913716e-06	9.69161236584441e-08	-4.29811897671105e-07	-8.70306145644607e-07	1.09210517010347e-06	7.70957900900359e-07	2.81918559761448e-07
ENSG00000160255	-2.79494948947701e-06	1.1777621166814e-06	1.58953265153523e-07	-2.67899135776946e-07	4.87792547893559e-07	-1.41961170951106e-08	-1.16844478321221e-06	-5.01125360138682e-07	-7.930297054745e-07
ENSG00000160271	1.2116914477714e-06	-1.75736488582714e-06	-1.36810837392204e-06	3.52922780405129e-08	-1.0636889692386e-06	-9.26146718933383e-07	6.19111709994025e-07	6.23134677861695e-07	6.41404575371088e-07
ENSG00000160294	-2.99964851845802e-06	5.13639162551334e-07	-7.35181672298184e-07	-1.64441807439751e-06	3.5285972550396e-07	7.54670760485652e-07	-1.14402029775787e-06	-9.38822337697861e-07	-2.2402145546363e-07
ENSG00000160298	2.01266725356984e-06	-9.72599401023797e-07	-1.22138123890742e-06	-8.45096638605558e-09	-5.19842504741788e-07	-6.85913851855566e-07	1.42095615547738e-06	8.05192023279647e-07	5.56520438395685e-07
ENSG00000160447	1.27865918709834e-06	-9.27065402586885e-07	-1.81147361027438e-06	-3.06165256840604e-07	-6.7787331846078e-07	-8.29677096340127e-07	9.32323396299397e-07	9.58588438576876e-07	3.01120970555977e-07
ENSG00000160563	2.39817912716567e-06	-6.71710791351604e-07	-1.21164244239619e-06	-1.70352430899437e-08	-1.45357330720657e-07	-6.03708457486181e-07	1.67212833123127e-06	8.13395193812471e-07	6.71832955272224e-07
ENSG00000160570	-1.42194997215215e-06	1.27476391313101e-07	-1.59677854867697e-07	6.8089227951082e-07	2.20110598406664e-06	3.05121059397328e-07	-7.21187216620937e-07	-1.65092847203492e-06	-1.13983760757238e-06
ENSG00000160633	-2.97160681771654e-06	8.99484307162141e-07	6.75426767660321e-08	-9.61328051216406e-07	5.75853754545832e-07	7.75340202256079e-07	-1.12696215823422e-06	-8.41318728307628e-07	-5.18660386609959e-07
ENSG00000160695	-2.29337877049049e-06	4.8144200042208e-07	-8.98188415263856e-07	-1.43598996128332e-06	7.99270281224238e-07	6.08193053314735e-07	-9.06855729950304e-07	-7.82632512290842e-07	1.75343063214337e-08
ENSG00000160712	-1.9029913799097e-06	6.23383844879404e-07	1.58038974054426e-06	5.2662292976127e-07	1.91171116228581e-07	5.41620553212443e-07	-8.23205896702482e-07	-7.06239282662574e-07	-5.35544161202625e-07
ENSG00000160752	-2.50872451692324e-06	1.16599907251379e-06	-7.82063145091465e-07	-1.68863325407584e-06	5.04158536558979e-07	7.39621243599554e-07	-1.31124514724634e-06	-3.8242424007471e-07	-5.51004044769407e-07
ENSG00000160767	1.71055345620865e-06	-5.63624648395539e-07	5.91661612955104e-07	9.30178119959513e-07	-1.2071941916546e-06	-1.05017512451749e-06	1.16510287355442e-07	1.32084777405883e-06	3.88133211875363e-07
ENSG00000160799	-7.75689900395572e-07	7.88615882805101e-07	-2.00475712596624e-06	-1.55404724762323e-06	1.87855995775561e-06	5.09168739710292e-07	-1.96529284129011e-07	-3.15270545914906e-07	-1.73123546826635e-07
ENSG00000160888	-1.5303934180524e-06	1.02573744965992e-06	8.03485719336877e-07	8.68290302936315e-08	1.5765257949932e-06	8.44392167735299e-07	-8.41268718793143e-07	-1.56655970721915e-06	-7.08399355422431e-07
ENSG00000160932	1.07331645776617e-07	-4.00570874416987e-07	-3.78965008595377e-07	1.23566351073651e-07	1.6846336078585e-06	7.66639635618063e-07	9.2415352846939e-07	-1.98251930423867e-06	6.15908948050006e-07
ENSG00000160949	9.14365199051423e-07	-8.19707223474942e-07	-2.06167304489831e-06	-7.95646080435046e-07	-6.0201370841982e-07	-6.08761575145231e-07	9.70449233193599e-07	8.04337217892211e-07	4.29357972437422e-07
ENSG00000161011	-3.04940460443142e-06	1.13062002264581e-06	-9.30659816058373e-08	-1.27084893464227e-06	4.55817686493589e-07	8.44470271326411e-07	-1.24819781819116e-06	-1.34532735446956e-06	-5.31368250303338e-07
ENSG00000161395	-5.27446431794196e-07	-8.16795042164661e-07	-2.50640256781544e-06	-1.26916295160884e-06	1.42131664619467e-06	1.95496974242807e-07	4.73907477672459e-07	-9.34748561653216e-07	9.86548470283914e-08
ENSG00000161542	3.90810802234158e-07	-6.814439153403e-07	-2.12001486624565e-06	-1.16959599951648e-06	-1.00015664142926e-06	-6.57999107425313e-07	2.25031188282441e-07	1.190849238452e-06	5.80979665438791e-07
ENSG00000161558	9.2636367144435e-07	-1.1528806860968e-06	-2.30575454304128e-06	-5.73117746008527e-07	6.58844866835287e-08	-5.73591928906303e-07	1.02235708161195e-06	3.50330083638943e-07	1.2064050248924e-07
ENSG00000161638	-2.70547941823559e-06	6.15714484061582e-07	5.43616997126566e-07	3.21397763371981e-09	2.73402435092759e-07	5.54222553886079e-08	-1.34051260456846e-06	-6.74681241815195e-07	-8.17141803730329e-07
ENSG00000161714	2.13565793462058e-06	-9.15914456270192e-07	-1.49694808683976e-06	6.42378734938747e-08	-5.1924719178532e-07	-9.40315807613323e-07	1.45885617370309e-06	1.01671328799606e-06	5.51654619403193e-07
ENSG00000161800	6.51354475984789e-07	-6.48882694929105e-07	-2.17019477208884e-06	-1.09692301237218e-06	-5.38074324529492e-07	-4.04126124726236e-07	9.1666918899705e-07	7.62324044852513e-07	4.15425086837225e-07
ENSG00000161835	1.62915697537362e-06	-1.106771645281e-06	-1.82351129685593e-06	-3.85925121376421e-08	6.28387666971037e-07	-4.79748263162591e-07	1.55611343361232e-06	-5.53991312846611e-08	2.25536838279683e-07
ENSG00000161888	1.63328313628877e-06	-5.33933185979609e-07	-1.41708054093344e-06	-3.0176305383323e-07	-7.41119215345755e-07	-7.56103570732992e-07	1.16488056968421e-06	1.15210121082783e-06	4.2600457250351e-07
ENSG00000161999	-2.47395274982585e-06	1.05929354029133e-06	-4.72982062013263e-07	-1.67424509347986e-06	6.27960561565964e-07	8.47035002654304e-07	-1.54154055149015e-06	-9.57655290915812e-07	-6.81474038840441e-07
ENSG00000162032	-2.80331498504962e-06	1.0640531236963e-06	-4.32586878203799e-07	-1.58469044220963e-06	4.25692068331932e-07	1.0136953589084e-06	-1.26607219332137e-06	-9.97801188116537e-07	-6.1412662400125e-07
ENSG00000162066	-2.57151758203777e-06	6.16631616294361e-07	-1.12681919667987e-06	-1.38071711158207e-06	1.52176546511548e-06	7.5374643679659e-07	-1.10452323613964e-06	-1.38295381000961e-06	-9.25281598901602e-07
ENSG00000162236	1.86043318308395e-06	-1.34630264138276e-06	-1.76150827544058e-07	1.18223459987895e-06	-8.31170059718768e-08	-1.0289437020879e-06	6.89659326850189e-07	3.74211167989414e-07	1.6736231479234e-07
ENSG00000162300	-2.57862799036284e-06	7.34058206211813e-07	-1.18040452190968e-06	-1.67234162766582e-06	3.88713162492276e-07	7.28531428487859e-07	-8.1220198888793e-07	-7.08644804499289e-07	-5.28867441879941e-07
ENSG00000162402	-2.03470766002838e-06	1.08342847094719e-06	-8.73286673586574e-08	-1.1050887180426e-06	9.73692698461094e-07	7.88147551258919e-07	-1.06736484515959e-06	-6.04739019138228e-07	-2.84769314912382e-07
ENSG00000162434	-3.39340829899778e-06	9.42459199837003e-07	1.50633884124873e-07	-1.15766503038411e-06	1.61146493565972e-07	9.81578056830337e-07	-1.43675780818867e-06	-7.75891676523177e-07	-5.12570327034262e-07
ENSG00000162490	1.27680400724183e-06	-7.52696631452914e-07	-1.83252837891724e-06	-4.86672019003582e-07	-2.75103859274242e-07	-4.45759057988761e-07	1.37994953364737e-06	3.91515565150181e-07	4.41945569452517e-07
ENSG00000162511	-2.89082259573975e-06	1.07835664019659e-06	3.61332154358032e-07	-3.7477131869632e-07	8.83209393462822e-07	6.07534083720086e-07	-1.43574982773692e-06	-8.9940971029045e-07	-9.09302949447436e-07
ENSG00000162522	2.12209910178018e-06	-4.17827624386397e-07	-4.9842644849501e-07	1.12381260935587e-07	-1.53445511449247e-06	-9.48248207823706e-07	9.97321802095544e-07	1.64549492729531e-06	8.33511814321768e-07
ENSG00000162545	1.2932527560217e-06	-1.70757707278934e-06	-1.66561475383186e-06	2.70236897586589e-07	-6.58947279267082e-07	-9.01826159948441e-07	7.5667617754461e-07	6.10961513677175e-07	4.26209365439526e-07
