probeset,ctrl_0,PBS_1,PBS_4,PBS_8,PBS_24,PBS_48,BMP2_1,BMP2_4,BMP2_8,BMP2_24,BMP2_48,IFNG_1,IFNG_4,IFNG_8,IFNG_24,IFNG_48,TGFB_1,TGFB_4,TGFB_8,TGFB_24,TGFB_48,HGF_1,HGF_4,HGF_8,HGF_24,HGF_48,OSM_1,OSM_4,OSM_8,OSM_24,OSM_48,EGF_1,EGF_4,EGF_8,EGF_24,EGF_48
219363_s_at,10.584674835205078,10.481900215148926,10.625249862670898,10.758700370788574,10.441499710083008,9.780799865722656,10.481900215148926,10.345800399780273,10.811450004577637,10.441499710083008,10.554900169372559,10.381199836730957,10.369100093841553,10.653650283813477,10.367400169372559,10.629199981689453,10.655799865722656,10.239999771118164,10.613900184631348,10.064000129699707,9.757200241088867,10.300399780273438,10.25529956817627,10.678849697113037,10.68690013885498,10.046799659729004,10.587399959564209,10.515200138092041,10.603450298309326,10.29699993133545,9.824199676513672,10.31659984588623,10.31220006942749,10.573100090026855,10.712699890136719,10.658100128173828
208711_s_at,4.514925003051758,4.655600070953369,4.367549896240234,4.4039998054504395,4.125199794769287,4.091000080108643,4.416299819946289,4.699100017547607,4.566550016403198,5.278200149536133,4.7941999435424805,4.498199939727783,4.531350135803223,4.4293999671936035,5.190299987792969,4.8130998611450195,4.514200210571289,4.606250047683716,4.294300079345703,4.368299961090088,4.784800052642822,4.224800109863281,4.535299777984619,4.405050039291382,4.721399784088135,4.193600177764893,4.126800060272217,4.267650127410889,4.337249994277954,4.344600200653076,4.025199890136719,4.320799827575684,4.444950103759766,4.537799835205078,4.637199878692627,4.533100128173828
219492_at,8.232800126075745,8.547300338745117,8.117899894714355,8.638699531555176,8.048399925231934,8.444100379943848,8.503499984741211,8.375450134277344,8.569550037384033,8.43220043182373,8.505900382995605,8.2490997314453125,8.714550018310547,9.112849712371826,8.759699821472168,8.482600212097168,8.097200393676758,8.502099990844727,9.012800216674805,8.854899883270264,9.182900428771973,8.246299743652344,8.398200035095215,8.6394500732421875,8.425700187683105,8.227399826049805,8.82390022277832,8.728850364685059,8.429200172424316,8.480999946594238,8.486200332641602,8.56350040435791,8.20989990234375,8.91100025177002,8.508000373840332,8.788000106811523
201087_at,11.722700119018555,10.97719955444336,11.535550117492676,10.75529956817627,11.620200157165527,10.511099815368652,11.376500129699707,11.714449882507324,11.889300346374512,11.640199661254883,10.703200340270996,11.24685001373291,11.575950145721436,11.215700149536133,11.430299758911133,9.918399810791016,11.296299934387207,11.944900035858154,11.161399841308594,12.142749786376953,10.81779956817627,11.656599998474121,11.749300003051758,10.99845027923584,11.1318998336792,9.895899772644043,11.136199951171875,11.62470006942749,11.82094955444336,11.327699661254883,10.409099578857422,11.39900016784668,12.201550006866455,10.873100280761719,11.051899909973145,9.919400215148926
201498_at,6.784199953079224,6.633200168609619,6.65054988861084,7.235899925231934,6.414599895477295,6.449100017547607,6.044899940490723,6.75475001335144,6.984750032424927,6.825300216674805,7.026100158691406,6.30679988861084,6.993199825286865,6.850250005722046,6.741600036621094,6.396200180053711,6.401199817657471,6.904150009155273,6.726399898529053,6.004300117492676,6.656099796295166,6.537700176239014,7.72760009765625,7.345550060272217,7.241099834442139,6.117800235748291,6.545550107955933,7.209050178527832,7.078349828720093,6.644000053405762,6.478300094604492,6.76639986038208,6.589699983596802,7.235899925231934,7.058599948883057,6.782400131225586
217950_at,6.226974964141846,6.415500164031982,6.218850135803223,6.264100074768066,6.041200160980225,6.3024001121521,6.216000080108643,6.2453999519348145,5.9962499141693115,6.278600215911865,6.23330020904541,6.166399955749512,6.313000202178955,6.126049995422363,6.349800109863281,5.991000175476074,6.285600185394287,6.234450101852417,6.50540018081665,6.147150039672852,5.970699787139893,6.141600131988525,6.452000141143799,6.281049966812134,6.306700229644775,5.912799835205078,6.3112499713897705,6.16195011138916,6.157150030136108,6.195899963378906,5.912399768829346,6.315000057220459,6.058250188827515,6.072800159454346,6.371600151062012,6.0254998207092285
202738_s_at,6.929875016212463,6.983099937438965,6.975099802017212,7.051000118255615,7.601500034332275,8.050100326538086,6.874300003051758,6.7365498542785645,6.753949880599976,6.942500114440918,7.335999965667725,6.77400016784668,6.759649991989136,6.714950084686279,6.746099948883057,7.049499988555908,6.968500137329102,6.868950128555298,6.585700035095215,6.910999774932861,7.01800012588501,7.133999824523926,7.625800132751465,6.83270001411438,7.283299922943115,7.6097002029418945,6.732599973678589,6.892049789428711,6.932049989700317,7.212800025939941,7.7617998123168945,7.2170000076293945,6.691800117492676,6.760200023651123,7.017499923706055,7.101099967956543
209095_at,12.837650299072266,12.755200386047363,12.889200210571289,13.059399604797363,12.866700172424316,13.096500396728516,12.4306001663208,12.70740032196045,12.542200088500977,12.525899887084961,12.92020034790039,12.548500061035156,12.760049819946289,12.514050006866455,12.194499969482422,12.539999961853027,12.530799865722656,13.082799911499023,12.826800346374512,11.988699913024902,12.502400398254395,12.390600204467773,13.038700103759766,13.052599906921387,12.788100242614746,13.080599784851074,12.557000160217285,13.228350162506104,12.729350090026855,12.295100212097168,12.323399543762207,12.641400337219238,12.52370023727417,12.892999649047852,12.902400016784668,13.258700370788574
214062_x_at,4.394450068473816,4.4868998527526855,4.286050081253052,4.355299949645996,4.3678998947143555,4.230599880218506,4.5609002113342285,4.370150089263916,4.590549945831299,4.531499862670898,4.691999912261963,4.632999897003174,4.337249994277954,4.708700180053711,4.68120002746582,4.597499847412109,4.4868998527526855,4.4262001514434814,4.473400115966797,4.453700065612793,4.503600120544434,4.416299819946289,4.568299770355225,4.499549865722656,4.473800182342529,4.35230016708374,4.492549896240234,4.47064995765686,4.5236499309539795,4.453700065612793,4.496099948883057,4.4868998527526855,4.466099977493286,4.623600006103516,4.541900157928467,4.450699806213379
207842_s_at,6.941149950027466,6.587699890136719,7.2537500858306885,7.249199867248535,6.797299861907959,7.211400032043457,6.72130012512207,7.0523998737335205,6.875699996948242,7.456399917602539,7.5640997886657715,6.669099807739258,7.212299823760986,6.962550163269043,7.296800136566162,7.191500186920166,7.0914998054504395,7.128350019454956,6.848199844360352,6.7480998039245605,7.049900054931641,6.902599811553955,7.434700012207031,7.26960015296936,7.538400173187256,6.938499927520752,6.692749977111816,7.2121500968933105,7.233400106430054,7.19379997253418,6.996300220489502,6.85830020904541,6.954949855804443,6.795899868011475,7.203499794006348,7.40910005569458
217496_s_at,7.012050032615662,7.03410005569458,6.806999921798706,7.382999897003174,7.123199939727783,6.863800048828125,6.698699951171875,6.91855001449585,6.998700141906738,7.280200004577637,7.276400089263916,6.6217498779296875,6.988250017166138,6.776749849319458,7.03410005569458,7.081699848175049,6.669099807739258,6.697099924087524,6.89109992980957,7.137599945068359,6.883500099182129,6.813499927520752,7.2916998863220215,7.230149984359741,7.305500030517578,7.073500156402588,7.122200012207031,7.392599821090698,6.8003997802734375,6.765600204467773,6.967400074005127,7.345200061798096,6.609300136566162,7.5121002197265625,7.334199905395508,7.078100204467773
205153_s_at,8.932374954223633,8.180999755859375,9.35920000076294,8.393099784851074,9.064900398254395,7.011300086975098,8.737600326538086,9.229400157928467,8.94729995727539,8.687100410461426,7.133299827575684,9.336699962615967,8.379799842834473,8.419549942016602,8.4720001220703125,6.996399879455566,8.453499794006348,8.855050086975098,8.929100036621094,9.394100189208984,7.021599769592285,8.982000350952148,8.216899871826172,8.02964997291565,7.895699977874756,7.732900142669678,8.337850093841553,8.208849906921387,8.290450096130371,8.441499710083008,7.492099761962891,8.53499984741211,9.176549911499023,8.19789981842041,7.9618000984191895,6.622399806976318
200617_at,10.264950275421143,10.166500091552734,10.285000324249268,10.1697998046875,9.544500350952148,9.374600410461426,9.669400215148926,9.93494987487793,10.268750190734863,9.969400405883789,9.451800346374512,9.47029972076416,10.034299850463867,10.06309986114502,9.617799758911133,9.217000007629395,10.126999855041504,10.078099727630615,10.423999786376953,10.06779956817627,10.344499588012695,9.989100456237793,11.065699577331543,10.679699897766113,10.244099617004395,9.023500442504883,10.030550003051758,10.462900161743164,10.269449710845947,10.0068998336792,8.89900016784668,10.031999588012695,10.07200002670288,10.541099548339844,10.114800453186035,9.5792999267578125
207034_s_at,5.746224880218506,5.6996002197265625,7.043950080871582,5.640100002288818,6.055799961090088,5.238900184631348,5.699399948120117,6.388099908828735,6.172899961471558,5.749899864196777,4.901700019836426,6.803199768066406,5.447900056838989,5.7293500900268555,5.569699764251709,4.8881001472473145,5.820899963378906,6.24524998664856,5.9481000900268555,6.441550016403198,4.948400020599365,6.4980998039245605,5.600900173187256,5.410449981689453,5.132999897003174,5.764999866485596,5.756900072097778,5.072550058364868,5.5590500831604,5.594799995422363,5.321499824523926,6.8520002365112305,5.892250061035156,5.2729997634887695,5.7667999267578125,5.024499893188477
209161_at,9.806000232696533,9.785799980163574,9.754100322723389,9.895000457763672,9.306300163269043,8.654500007629395,9.581199645996094,10.031750202178955,9.865799903869629,9.999199867248535,9.647899627685547,9.37600040435791,10.169449806213379,10.310550212860107,10.072400093078613,9.417699813842773,9.462400436401367,9.855650424957275,9.692399978637695,9.1983003616333,9.151200294494629,9.506099700927734,9.996899604797363,10.250900268554688,10.091400146484375,9.133000373840332,9.83085012435913,10.378950119018555,10.092849731445312,9.884499549865723,9.722200393676758,9.51099967956543,9.859149932861328,10.33180046081543,10.091400146484375,10.113800048828125
204825_at,10.97557520866394,11.293700218200684,10.770050048828125,10.927200317382812,10.394800186157227,7.774799823760986,11.214599609375,10.562699794769287,10.564199924468994,10.881199836730957,10.758299827575684,11.138299942016602,11.054999828338623,10.925399780273438,10.9931001663208,10.83530044555664,10.97719955444336,10.065749645233154,10.696999549865723,9.440400123596191,9.50570011138916,11.083000183105469,11.514399528503418,10.88100004196167,10.860899925231934,9.629899978637695,11.20074987411499,11.217899799346924,10.323750019073486,10.416600227355957,9.5556001663208,11.373600006103516,10.743949890136719,10.971799850463867,10.861800193786621,10.540200233459473
200083_at,9.624924898147583,9.634400367736816,9.438199996948242,10.088800430297852,9.874199867248535,9.551300048828125,9.471199989318848,9.587800025939941,9.069200038909912,9.678099632263184,9.792900085449219,9.494550228118896,9.806849956512451,9.383500099182129,9.3233003616333,9.270099639892578,9.659099578857422,9.855050086975098,10.03849983215332,9.498600006103516,9.991900444030762,9.547699928283691,9.404500007629395,9.854499816894531,9.976400375366211,9.531000137329102,9.475700378417969,9.923250198364258,10.054749965667725,9.505499839782715,9.487700462341309,9.232500076293945,9.675400257110596,9.899200439453125,10.04520034790039,9.555899620056152
201763_s_at,7.08352518081665,7.012199878692627,6.9649999141693115,7.301700115203857,7.177599906921387,7.024799823760986,7.065100193023682,7.141550064086914,7.460500001907349,7.317599773406982,7.189499855041504,7.054150104522705,7.145750045776367,7.660300016403198,7.547500133514404,7.283400058746338,7.214300155639648,7.236250162124634,7.034299850463867,7.100900173187256,6.853499889373779,6.874300003051758,6.7820000648498535,7.3391499519348145,7.3267998695373535,7.058599948883057,7.339299917221069,7.418900012969971,7.37310004234314,7.0329999923706055,7.131700038909912,6.927000045776367,7.108750104904175,7.309800148010254,7.314199924468994,7.389500141143799
200929_at,11.993825197219849,12.208600044250488,11.838950157165527,12.10789966583252,12.078200340270996,12.65310001373291,11.837900161743164,11.862649917602539,12.209399700164795,12.254599571228027,12.539999961853027,11.677500247955322,11.965250015258789,12.023300170898438,12.002099990844727,12.491800308227539,11.770099639892578,12.144799709320068,12.134300231933594,12.32064962387085,12.727899551391602,11.992600440979004,12.202699661254883,12.26289987564087,11.940899848937988,12.579400062561035,11.88824987411499,12.281349658966064,12.221999645233154,11.883099555969238,12.285900115966797,11.988100051879883,11.740099906921387,12.175399780273438,12.028599739074707,12.812199592590332
202230_s_at,6.601875066757202,6.619100093841553,6.310699939727783,6.644000053405762,6.410600185394287,6.0192999839782715,6.815700054168701,6.571599960327148,6.5450499057769775,6.778200149536133,6.841300010681152,6.630849838256836,7.398299932479858,7.012699842453003,7.241099834442139,6.999300003051758,6.690400123596191,6.652549982070923,6.702099800109863,6.270500183105469,6.463399887084961,6.613699913024902,7.417900085449219,6.93779993057251,6.904200077056885,6.755099773406982,6.525000095367432,6.908850193023682,6.928350210189819,7.430799961090088,6.640200138092041,6.743299961090088,6.411999940872192,6.892399787902832,6.978899955749512,6.849100112915039
205398_s_at,8.265049934387207,8.617899894714355,8.453999996185303,8.337400436401367,7.570799827575684,7.554900169372559,8.166199684143066,8.530800342559814,8.053600072860718,8.249799728393555,7.756700038909912,8.066100120544434,7.788500070571899,7.129549980163574,6.778200149536133,6.784599781036377,8.308799743652344,8.916199684143066,8.475700378417969,8.302900314331055,7.875,8.212400436401367,8.69729995727539,8.290749549865723,7.767899990081787,6.311800003051758,8.26669979095459,9.040949821472168,7.985249996185303,6.803699970245361,6.902100086212158,8.416500091552734,8.654449939727783,8.33530044555664,7.656599998474121,7.4191999435424805
208717_at,12.560375213623047,12.403900146484375,12.167200088500977,12.680000305175781,12.840200424194336,13.435799598693848,12.02239990234375,12.455049991607666,12.379600048065186,12.524900436401367,12.611599922180176,12.006799697875977,12.632599830627441,12.375850200653076,12.374600410461426,12.222700119018555,12.230299949645996,12.689899921417236,12.295499801635742,11.509300231933594,12.013899803161621,12.307999610900879,12.980500221252441,12.859799861907959,12.720800399780273,12.693699836730957,12.282749652862549,12.83995008468628,12.776999950408936,12.720800399780273,12.409099578857422,12.403900146484375,12.112900257110596,12.75629997253418,12.758199691772461,12.65310001373291
204369_at,8.980025053024292,8.308799743652344,9.39514970779419,8.46150016784668,9.153800010681152,8.21720027923584,9.029199600219727,8.99144983291626,9.466049671173096,8.88029956817627,7.93149995803833,9.046099662780762,8.605700016021729,8.513199806213379,9.062999725341797,7.5665998458862305,8.547300338745117,9.16450023651123,8.690899848937988,9.606900215148926,7.979400157928467,8.599900245666504,9.281100273132324,8.369999885559082,8.749899864196777,7.827499866485596,8.623650074005127,8.841249942779541,9.096050262451172,8.6884002685546875,7.59660005569458,9.058099746704102,9.504499912261963,8.53279972076416,8.370400428771973,7.465099811553955
205573_s_at,11.855349779129028,11.433699607849121,12.85349988937378,11.42080020904541,12.045299530029297,11.12440013885498,12.466699600219727,12.435349941253662,12.10200023651123,11.45460033416748,10.177499771118164,13.192450046539307,11.3639497756958,11.719850063323975,11.145000457763672,10.424699783325195,11.315500259399414,11.954549789428711,11.51140022277832,12.425849914550781,10.948699951171875,12.818400382995605,11.424400329589844,10.858250141143799,10.553299903869629,11.273699760437012,11.123000144958496,11.391849994659424,11.490699768066406,11.538900375366211,11.424500465393066,11.604000091552734,12.73420000076294,10.698599815368652,10.758000373840332,9.684399604797363
204985_s_at,6.540049910545349,6.69890022277832,6.795350074768066,6.540800094604492,6.505799770355225,7.420499801635742,6.837399959564209,6.621349811553955,6.79040002822876,6.0980000495910645,5.671800136566162,6.812399864196777,6.350799798965454,6.549249887466431,5.974699974060059,5.726200103759766,6.602200031280518,6.669749975204468,6.585700035095215,6.671899795532227,5.851500034332275,6.93310022354126,6.998000144958496,6.1989500522613525,6.001200199127197,6.933800220489502,6.6905999183654785,6.253399848937988,6.561500072479248,6.235599994659424,6.072299957275391,6.591700077056885,6.55019998550415,6.346799850463867,6.2459001541137695,5.777699947357178
212255_s_at,7.490099787712097,7.55109977722168,7.058150053024292,7.420000076293945,7.197000026702881,7.901800155639648,7.567299842834473,6.981649875640869,7.3147501945495605,7.276899814605713,7.385499954223633,7.1031999588012695,7.048799991607666,7.42264986038208,7.2870001792907715,7.336900234222412,7.645699977874756,6.989100217819214,7.182000160217285,7.177599906921387,7.3480000495910645,7.332799911499023,7.895299911499023,7.504899978637695,7.479000091552734,6.901599884033203,7.343950033187866,7.398950099945068,7.189500093460083,7.042699813842773,7.305600166320801,7.436500072479248,7.018699884414673,7.416900157928467,7.112199783325195,7.056099891662598
218399_s_at,10.082574844360352,10.555100440979004,9.782849788665771,9.949899673461914,8.970000267028809,7.5640997886657715,10.336000442504883,10.32829999923706,9.72819995880127,10.014300346374512,9.90470027923584,10.377400398254395,10.315400123596191,9.878499984741211,9.733699798583984,9.065799713134766,10.195099830627441,10.358950138092041,9.782099723815918,9.041199684143066,9.78439998626709,10.053600311279297,10.11929988861084,10.09915018081665,9.999199867248535,8.694499969482422,10.651700019836426,10.238450050354004,9.697350025177002,9.603300094604492,9.059499740600586,10.281800270080566,10.128350257873535,10.243200302124023,10.114800453186035,9.906599998474121
212054_x_at,7.863799810409546,7.9653000831604,7.355999946594238,7.854300022125244,7.367300033569336,8.196599960327148,7.435699939727783,7.485299825668335,7.670149803161621,7.303699970245361,7.684199810028076,7.714250087738037,8.466350078582764,7.775000095367432,7.582099914550781,7.531700134277344,7.8196001052856445,7.95959997177124,7.854899883270264,7.2153000831604,7.561600208282471,7.337800025939941,8.573200225830078,8.137350082397461,7.751299858093262,7.170400142669678,7.917049884796143,8.0321502685546875,8.16765022277832,7.186500072479248,7.456600189208984,7.9653000831604,7.657449960708618,8.088000297546387,7.985899925231934,7.502900123596191
201671_x_at,8.621049880981445,8.520000457763672,8.735049724578857,8.755800247192383,8.54699993133545,8.472200393676758,8.34529972076416,8.669300079345703,8.559000015258789,8.55370044708252,8.56779956817627,8.263199806213379,8.310050249099731,8.614049911499023,8.37440013885498,8.352899551391602,8.53499984741211,8.975900173187256,8.858799934387207,8.683600425720215,8.402000427246094,8.216899871826172,8.634200096130371,8.685300350189209,8.4673004150390625,8.415300369262695,8.594150066375732,8.801350116729736,8.540299892425537,7.985899925231934,8.288599967956543,8.297599792480469,8.665199756622314,8.576600074768066,8.16510009765625,8.399700164794922
202630_at,6.874899983406067,6.565199851989746,7.041500091552734,6.892399787902832,6.797299861907959,7.973100185394287,6.9440999031066895,6.7204999923706055,6.735749959945679,6.539599895477295,6.57480001449585,6.874750137329102,6.3196001052856445,6.446200132369995,6.410600185394287,6.449100017547607,6.818999767303467,6.715450048446655,6.777599811553955,7.293799877166748,7.095200061798096,7.277200222015381,6.984799861907959,6.663349866867065,6.489999771118164,6.857900142669678,6.825099945068359,6.5081000328063965,6.60575008392334,6.685999870300293,6.757199764251709,6.932499885559082,6.95674991607666,6.7378997802734375,6.442699909210205,6.467199802398682
202870_s_at,13.837725162506104,13.50730037689209,13.256799697875977,13.280500411987305,12.295100212097168,7.446199893951416,13.796699523925781,13.237449645996094,13.445500373840332,13.242400169372559,13.193699836730957,13.397949695587158,13.453499794006348,13.058899879455566,13.010899543762207,12.607799530029297,13.473099708557129,13.2989501953125,13.418399810791016,11.67650032043457,11.674500465393066,13.207200050354004,13.78499984741211,13.547749996185303,13.453700065612793,11.849699974060059,13.576050281524658,13.728249549865723,13.55079984664917,13.145099639892578,11.827199935913086,13.389699935913086,13.088700294494629,13.379599571228027,13.699700355529785,12.941399574279785
218742_at,10.612675189971924,10.053600311279297,11.382200241088867,10.030900001525879,11.415900230407715,10.284000396728516,10.40779972076416,11.525449752807617,10.688799858093262,10.817399978637695,8.454700469970703,11.788949966430664,10.809500217437744,9.852650165557861,9.656599998474121,8.632200241088867,10.152000427246094,11.175699710845947,10.593500137329102,12.08650016784668,8.330499649047852,11.643500328063965,9.723600387573242,8.866899967193604,9.40310001373291,10.049099922180176,9.762849807739258,9.284849643707275,9.587300300598145,10.50469970703125,10.424699783325195,10.322099685668945,12.55620002746582,8.889100074768066,10.369000434875488,8.048500061035156
200081_s_at,15.00029993057251,15.000100135803223,15.00029993057251,15,15,14.98840045928955,15.000100135803223,15.000249862670898,14.979199886322021,15,15,15,15.000249862670898,15.000050067901611,15,15,15.000100135803223,15.000249862670898,15,15,15,15.000100135803223,15.000499725341797,15,15,15,15.000100135803223,15.00029993057251,15,15.000100135803223,15,15.000100135803223,15.000150203704834,15,15.000100135803223,15
201788_at,8.628999948501587,8.61139965057373,8.679649829864502,8.927399635314941,8.409299850463867,8.493300437927246,8.44480037689209,8.596649646759033,8.033499956130981,8.4673004150390625,8.403400421142578,8.416500091552734,8.715349674224854,8.452500343322754,8.321499824523926,8.216400146484375,8.612799644470215,8.791200160980225,8.621100425720215,8.28339958190918,8.39050006866455,7.970900058746338,8.73270034790039,8.676849842071533,8.4350004196167,8.08180046081543,8.500850200653076,9.024049758911133,8.4720001220703125,8.191100120544434,8.454700469970703,8.188199996948242,8.613950252532959,8.744199752807617,8.477999687194824,8.021200180053711
200789_at,10.591600179672241,10.215800285339355,10.926949977874756,10.258600234985352,11.179100036621094,11.445799827575684,10.603799819946289,11.122200012207031,10.417500019073486,10.267999649047852,9.680100440979004,11.70829963684082,10.3368501663208,10.14490032196045,9.678099632263184,9.613900184631348,10.438199996948242,10.785500049591064,10.300700187683105,11.1318998336792,9.67609977722168,11.40429973602295,10.135100364685059,9.913050174713135,9.9496002197265625,10.873499870300293,10.00094985961914,10.076650142669678,10.2423996925354,10.39330005645752,11.173199653625488,10.460399627685547,11.72974967956543,9.815699577331543,10.346599578857422,9.874699592590332
201833_at,10.22789978981018,10.159799575805664,9.982199668884277,10.368499755859375,9.80679988861084,9.636799812316895,10.177300453186035,10.23740005493164,10.298550128936768,10.307000160217285,10.545000076293945,10.148250102996826,10.244900226593018,10.20300006866455,10.196000099182129,10.41510009765625,10.090200424194336,10.297850131988525,10.205699920654297,9.6595001220703125,9.997599601745605,10.363900184631348,10.599300384521484,10.610099792480469,10.606499671936035,10.402099609375,10.24174976348877,10.468349933624268,10.352799892425537,10.209799766540527,10.360400199890137,10.454400062561035,10.118949890136719,10.424699783325195,10.75409984588623,10.74370002746582
204549_at,6.474249958992004,6.787899971008301,6.427649974822998,6.49560022354126,6.235599994659424,6.176700115203857,6.504499912261963,6.1559998989105225,6.222450017929077,5.902699947357178,6.040299892425537,6.590500116348267,6.2200000286102295,6.460949897766113,6.0980000495910645,6.497900009155273,6.660900115966797,6.255949974060059,6.719299793243408,6.906599998474121,6.45550012588501,6.678699970245361,6.813700199127197,6.416450023651123,5.974699974060059,5.971199989318848,6.597149848937988,6.330100059509277,6.234099864959717,6.001200199127197,6.311800003051758,6.446000099182129,6.377899885177612,6.311600208282471,5.974699974060059,6.052999973297119
216598_s_at,5.742549896240234,5.330599784851074,5.7525999546051025,5.607500076293945,5.630199909210205,5.531300067901611,5.9633002281188965,6.146600008010864,5.69254994392395,5.475299835205078,4.775300025939941,6.514100074768066,6.1178998947143555,7.0659499168396,7.285099983215332,5.5335001945495605,6.103600025177002,5.728349924087524,5.915900230407715,5.884649991989136,4.807199954986572,6.1402997970581055,5.3597002029418945,4.962349891662598,5.164000034332275,5.031599998474121,6.166549921035767,6.146049976348877,5.683799982070923,6.043700218200684,5.08519983291626,5.629300117492676,6.078400135040283,5.127900123596191,5.109799861907959,4.809299945831299
203277_at,10.605049848556519,10.328399658203125,11.703099727630615,10.071200370788574,11.056099891662598,9.478899955749512,11.520400047302246,11.592249870300293,10.60349988937378,10.673999786376953,8.871700286865234,12.2610502243042,10.437700271606445,10.552499771118164,9.887200355529785,9.353400230407715,9.868900299072266,10.87345027923584,10.523300170898438,11.491700172424316,9.109600067138672,11.825599670410156,10.135100364685059,10.248549938201904,9.102100372314453,10.606900215148926,9.67579984664917,9.55720043182373,10.319650173187256,10.55739974975586,10.459199905395508,10.363900184631348,11.791150093078613,9.467100143432617,10.269100189208984,8.932000160217285
203465_at,11.92490005493164,11.807499885559082,11.892099857330322,12.113200187683105,11.68529987335205,11.137700080871582,11.59179973602295,11.802749633789062,11.866899967193604,11.813599586486816,11.564599990844727,11.624799728393555,11.993750095367432,11.855350017547607,11.68019962310791,11.784899711608887,11.852700233459473,12.001999855041504,12.088000297546387,11.256500244140625,11.178000450134277,11.433699607849121,12.352899551391602,12.063499927520752,12.149700164794922,11.592300415039062,11.900499820709229,12.252099990844727,11.98544979095459,11.68019962310791,11.281200408935547,11.735899925231934,11.69320011138916,12.0024995803833,12.149700164794922,11.800000190734863
40829_at,5.406524896621704,5.828999996185303,5.219249963760376,5.81850004196167,6.0980000495910645,7.012800216674805,5.650400161743164,5.188950061798096,5.239549875259399,5.541900157928467,5.894899845123291,5.542699813842773,5.235699892044067,5.345799922943115,5.541900157928467,5.7729997634887695,5.661600112915039,5.1433000564575195,5.476600170135498,5.660999774932861,5.974100112915039,5.562399864196777,5.52239990234375,5.206000089645386,5.81850004196167,5.981800079345703,5.437999963760376,5.272599935531616,5.380300045013428,5.479000091552734,6.326000213623047,5.436500072479248,5.210049867630005,5.520999908447266,5.611400127410889,5.972099781036377
56197_at,9.3374502658844,9.354599952697754,9.110150337219238,9.408900260925293,8.934399604797363,9.16469955444336,9.380999565124512,9.366300106048584,9.649899959564209,9.36769962310791,9.283100128173828,9.184150218963623,8.953350067138672,9.154900074005127,9.165800094604492,8.496399879455566,9.405200004577637,9.343900203704834,9.824299812316895,9.64169979095459,9.567099571228027,9.245599746704102,9.258000373840332,9.17294979095459,9.067299842834473,8.24530029296875,9.454800128936768,9.117749691009521,9.204999923706055,8.749899864196777,8.16569995880127,9.277299880981445,9.299349784851074,9.435999870300293,9.024299621582031,8.599100112915039
212287_at,11.338975191116333,11.056699752807617,11.461699962615967,11.566300392150879,10.640899658203125,10.332900047302246,10.95930004119873,11.47825002670288,11.165150165557861,11.145000457763672,10.705900192260742,10.697600364685059,11.601799964904785,11.260499954223633,11.152400016784668,10.703200340270996,11.060799598693848,11.48555040359497,11.019100189208984,10.33080005645752,10.333700180053711,10.99839973449707,11.730500221252441,11.4798002243042,11.302800178527832,10.695500373840332,11.136149883270264,11.634999752044678,11.307250022888184,11.051899909973145,10.265000343322754,10.99839973449707,11.23259973526001,11.369400024414062,11.208999633789062,10.999500274658203
203575_at,8.531300067901611,8.22439956665039,9.42929983139038,8.37660026550293,9.053500175476074,9.127799987792969,8.56350040435791,9.458899974822998,8.906999588012695,8.439200401306152,7.446800231933594,9.319599628448486,8.213249683380127,8.35949993133545,8.768699645996094,7.524700164794922,8.859000205993652,9.254350185394287,8.901100158691406,8.701099872589111,7.592700004577637,9.035499572753906,8.72659969329834,7.945599794387817,8.07960033416748,8.74429988861084,8.33079981803894,8.31309986114502,8.179649829864502,8.418499946594238,8.382499694824219,7.85290002822876,9.077899932861328,8.406000137329102,8.098099708557129,7.598499774932861
212206_s_at,8.132824897766113,7.51039981842041,8.428449630737305,8.146900177001953,8.308600425720215,7.541100025177002,7.857699871063232,8.36519980430603,8.249650239944458,7.890699863433838,7.335999965667725,8.344200134277344,8.125750064849854,7.7738001346588135,7.303100109100342,7.033899784088135,8.222399711608887,8.134249687194824,7.986100196838379,8.556449890136719,7.432000160217285,8.038700103759766,7.806399822235107,7.859899997711182,7.655200004577637,7.725200176239014,8.183050155639648,8.101799964904785,7.794100046157837,8.61769962310791,7.495100021362305,8.246299743652344,8.662450313568115,8.078700065612793,7.665299892425537,7.305600166320801
218039_at,12.886924743652344,12.42609977722168,13.11715030670166,12.48740005493164,12.451199531555176,10.44629955291748,12.674099922180176,13.021349906921387,12.507450103759766,12.08650016784668,11.885499954223633,12.7076997756958,12.67074966430664,11.883500099182129,11.813599586486816,11.482399940490723,12.84630012512207,12.840650081634521,12.490699768066406,11.857199668884277,11.20680046081543,12.818400382995605,13.280699729919434,12.329100131988525,12.295100212097168,12.05090045928955,12.372900009155273,12.767049789428711,12.525199890136719,12.475899696350098,11.913999557495117,12.479599952697754,12.876949787139893,12.268799781799316,12.250699996948242,12.15839958190918
