feature,BMP2_1,BMP2_24,BMP2_4,BMP2_48,BMP2_8,ctrl_0,EGF_1,EGF_24,EGF_4,EGF_48,EGF_8,HGF_1,HGF_24,HGF_4,HGF_48,HGF_8,IFNG_1,IFNG_24,IFNG_4,IFNG_48,IFNG_8,OSM_1,OSM_24,OSM_4,OSM_48,OSM_8,PBS_1,PBS_24,PBS_4,PBS_48,PBS_8,TGFB_1,TGFB_24,TGFB_4,TGFB_48,TGFB_8
dna_1_hoechst33342_int_mean_nucring,1091.9393989803623,933.3948298040592,893.9880309181727,1286.2540835003365,972.6041524441165,1126.7500087690219,1016.797845182246,890.8427816550933,830.5827240191835,1252.9012599553994,1041.745748462163,1000.7040745502459,878.4614393727841,825.1131738686015,1114.3069147102722,980.3537581210542,1007.7249246407996,920.722150055792,860.4466030380233,1213.6464906127364,971.663953030794,1053.4410152929365,848.3766226293172,836.598870734349,1146.6180203826134,1016.5990946432856,1091.4307041720783,770.0751041380373,916.9698108989454,824.8541847668998,1034.0992932332501,1060.9881235510165,897.6758523105512,924.6976413610629,1279.3949122319018,979.6659200539166
dna_1_hoechst33342_int_mean_plasmem,238.2263476412584,231.0869193580386,225.0519659575578,463.7607704262404,215.56446632672183,235.09868587754042,243.9621695451085,247.63841543309977,213.25604480181218,545.0578048229705,213.44053339046187,227.44793544668417,253.35937110855332,217.81001359886432,520.8027719336909,224.25470194477924,244.47466610895418,266.80985979707924,229.77681363263972,443.61482910507397,207.2518174402948,248.04951522703377,267.72927037978434,236.28805923977558,462.7903172621346,220.39433252925184,255.0151001379277,219.10798172317658,228.547121614732,311.4925407863418,228.7725225693426,259.7776410832037,273.442869188221,228.57771485050336,412.74790356132047,209.4830296878813
dna_1_hoechst33342_txt_lawsls5_centcyto,-410.59205545652475,-391.08473777370415,-353.5534564249914,-841.2237744579993,-379.83828986455296,-375.61612233897205,-389.9649548393735,-391.37081185532276,-316.0250770375666,-974.2013223876854,-413.45864565317146,-399.58930534681224,-395.47743623185846,-328.8662405506126,-974.1711618106985,-414.57484070059655,-406.19570230311234,-429.15500670254187,-341.94401489371234,-778.9677969385042,-392.81430934828927,-400.79674134411465,-424.50674251896453,-348.43277893980047,-929.144806141415,-412.8034979523531,-395.72411815258295,-330.7679062121801,-370.0081064820537,-446.10142913013124,-425.27229702193443,-389.9091772609941,-435.03171954851956,-341.82583303371905,-712.4122840447167,-384.78059890528203
dna_1_hoechst33342_txt_lawsls5_cytoplasm,-618.764382451593,-648.154722055036,-520.9912539824784,-1090.634268944582,-552.0833529388862,-636.9025059047568,-593.5200933691505,-630.4088048969776,-491.7225492925071,-1259.1382382004488,-612.0602882918139,-584.8184432639772,-629.7853934342896,-513.6385375296112,-1214.5345721999415,-610.5917949567767,-614.3256834381791,-705.0169054960185,-547.4282263111797,-1003.5924981287664,-568.997658926733,-582.2826865749893,-676.310463804974,-532.0095420165603,-1189.9297781135265,-589.1530914011081,-587.3692265909555,-518.4671462769883,-530.6853126615606,-669.7471966742903,-603.6593993307199,-580.9003817694942,-655.9941847565891,-520.1273967090615,-928.3875167183768,-571.227754739241
dna_1_hoechst33342_txt_lawsls5_nuc,2949.8619557185034,2755.735606248946,2564.61262910144,3390.3455453467327,2816.5370987703936,3034.1392714663175,2718.5216738235367,2491.995869994777,2239.4244575178614,3042.515100748103,3031.029041146612,2802.3121030368047,2478.9843132039177,2270.8814338183056,2736.392594640539,2898.7379846065405,2877.261550383185,2679.512910605617,2411.8340618100024,3068.882194572092,2912.6139764995496,2840.72191782399,2527.9861051965295,2253.6019994474664,3173.992967438106,2865.845337145015,2874.3773731458245,2075.6801853417023,2632.401131969404,2035.6026570046586,2895.802394676521,2844.7736446557797,2504.7126467101984,2656.0456496109964,3476.9379798211003,2919.8858701787954
dna_1_hoechst33342_txt_lawsls5_nucring,-1801.8453458095116,-1787.965990946982,-1563.2062254230352,-1803.6851990644248,-1585.876563888144,-2109.997198160475,-1675.1639864372285,-1677.6341824583203,-1465.0392258756824,-1721.5748982771163,-1735.4159596676175,-1759.7325735553711,-1696.3842930163498,-1453.4107271691823,-1522.117960441412,-1710.6602520839986,-1766.4525428467555,-1757.8685781499055,-1479.6373555397274,-1713.9495030943933,-1657.9888394687505,-1787.7285646480593,-1698.582060611347,-1457.8559492150366,-1704.6063233635152,-1633.468518415596,-1694.389985169558,-1375.6297585601708,-1513.6351319032503,-1181.453537514924,-1683.5238745280458,-1725.7371720361837,-1500.0537910424857,-1590.819620956848,-1777.6791664182947,-1625.7244984200754
dna_1_hoechst33342_txt_lawsls5_plasmem,-449.4815502482311,-520.3630722760433,-385.5942615735825,-1065.96321084223,-422.09567863537285,-455.57636431822823,-443.265900792624,-497.1624740955927,-382.5949128003547,-1286.028963898068,-458.72397247976045,-408.040090775899,-502.5851325230561,-409.67287267420954,-1256.0339510415306,-464.5223601936882,-448.7792182772499,-603.2200009612369,-416.86380420464053,-982.3576794625258,-427.6619239541792,-447.2084603535928,-549.4087255528805,-436.6796189961109,-1177.2786188170605,-449.57065147158954,-455.82939607391995,-439.8956455209179,-406.24495559702865,-684.868553869666,-460.21884598843667,-425.84685271635203,-567.1774040886697,-388.69772079467657,-856.6862920585561,-441.71428848421664
dna_1_hoechst33342_txt_lawsls9_centcyto,-480.37751338617915,-474.8120548821464,-405.9748308088489,-911.49998137836,-435.8564775433739,-457.91922514005995,-455.9919339308119,-467.3624890285261,-369.04929475998773,-1064.92241733262,-476.31488943476484,-466.6804538813787,-464.0508707929921,-382.1315788206372,-1051.1934086370775,-475.14447582386646,-486.09049496210713,-512.0440260633358,-400.8000971275931,-828.6689464186363,-450.6941175234784,-456.96199029491953,-513.7091082784269,-406.901589390978,-1029.3845128504643,-472.2948279541812,-455.5740202540836,-389.2466869938741,-415.5667325838948,-518.3601029084072,-487.47838241146604,-460.04126150157583,-501.76525643728763,-401.2981239379206,-762.321101215531,-439.11869132019405
dna_1_hoechst33342_txt_lawsls9_cytoplasm,-402.5410860848654,-416.7075252676666,-336.1370761092152,-742.0970693370816,-355.2213311973745,-405.9410127518185,-382.89310805434917,-411.32469721872826,-323.9279581896838,-866.4378480978695,-396.2329436112244,-376.91410829273235,-411.5123508472638,-335.16432456059005,-841.2218139964182,-394.93932749025845,-398.26625573428817,-457.4982076347846,-356.81535963004825,-684.086170789801,-361.62319270167825,-372.7330732200032,-448.1038353992947,-344.0126788967556,-819.587045714895,-378.0381127990617,-381.3143824938888,-340.84729789586413,-339.3488821317826,-445.7683849646021,-380.83932272986135,-374.1739219975735,-400.4507603282669,-333.9847931240756,-586.421227556704,-362.93848305026603
dna_1_hoechst33342_txt_lawsls9_nuc,2109.6612794126886,1990.6458600454012,1872.6572891190024,2454.2070661938305,2051.8236832512516,2180.138085499256,1954.143089575527,1829.2096611590432,1631.301533810272,2196.674135677998,2215.8074031117058,2006.5522028019502,1805.036023763852,1650.794590248687,1976.496735699934,2112.4201635731224,2060.296677166227,1960.061778546738,1761.862719065342,2241.9463467999067,2096.5145179360966,2039.1376818885349,1849.9889670399525,1647.146025482603,2250.906655686459,2059.2649420937746,2069.309498792165,1512.673453486352,1899.5357846512975,1408.6703599124335,2064.5289918789736,2021.475064240653,1814.44212129954,1920.5123968985738,2521.9721718485716,2118.157123742779
dna_1_hoechst33342_txt_lawsls9_nucring,-475.7877696286076,-416.55827891275675,-445.0312041735211,-516.0366275069789,-392.80154923043284,-482.5582369773008,-474.7571556143534,-522.1445268666514,-416.86525431952816,-591.4362876096849,-406.01688217539765,-492.8794059372081,-498.71907543109995,-394.77605566340867,-487.5098964665515,-416.2659532632442,-469.82135589399195,-430.9411633073163,-393.5234385021824,-531.6015202437102,-374.0307667936245,-468.70056140164365,-475.94458947559826,-375.6180661445081,-461.8025796658557,-391.290749240951,-451.41745708915664,-360.999453568599,-380.20071463793886,-288.76494115582744,-409.17102805725057,-459.98031363741944,-368.45083083779633,-418.7477632198695,-449.24365545148584,-411.93377197630195
dna_1_hoechst33342_txt_lawsls9_plasmem,-345.9643295717856,-375.1273125312198,-287.7850871334459,-779.137900055454,-313.5099881508232,-334.4591576752196,-334.47564338503867,-367.5540977622259,-289.4378321974897,-933.9119244392598,-344.8832110238703,-310.65782020779625,-371.5904131181435,-304.45534894333946,-917.3631613227697,-348.7823593834071,-341.95575997291843,-432.4436372269275,-311.78980573838703,-711.3019728212337,-315.99416626465785,-332.46263475794933,-409.73777440697046,-319.2031320934051,-873.2000927452455,-332.2026718272945,-343.78594131404543,-320.42384947963325,-299.58281147683505,-479.5970712053462,-335.8780472952114,-325.73585129326017,-381.62784836302643,-288.25535301872014,-590.9493570900732,-316.61936147786673
dna_1_hoechst33342_txt_standev_centcyto,40.14624043253051,33.17467630891415,33.25495356746534,50.99537337690629,34.38121412369904,37.270311446249515,36.72390359552759,35.24235893054729,31.642114441214968,53.83111625575669,37.0998672440024,37.08534086311994,33.546896011491555,31.323710053848238,49.209540721966825,34.64399048239331,36.400960698564965,35.045503261073065,33.266979740595794,48.87181428680936,33.59492803716396,37.7597841959163,34.01796511096419,33.592580259000606,50.37944781492128,35.856091523707114,37.75207736926384,29.33608979831274,33.64842212305829,30.617434142373828,35.21067214591775,37.92411896641388,35.66454276186297,33.83473847577557,48.83687235429321,33.259272217359985
dna_1_hoechst33342_txt_standev_cytoplasm,96.46533352565544,91.09987820636616,83.25850111155096,161.0093209500019,86.92102509138505,89.09932417431817,92.17946730076537,86.34506822368482,73.74785817941327,178.98274453217638,92.35758961587433,91.36878421596256,87.16910752751672,76.07931700252094,172.2388273157055,90.91175990270618,94.19288658645628,98.09551708697872,80.66825827163846,148.95275320331717,87.39981474758031,94.68085423929342,89.76537200053613,80.28850297173413,164.85577521408473,92.58635680399287,95.11051567934226,76.95642708242413,86.11601071541915,98.90098503543105,94.13296801543036,96.81085680215529,100.19052623101987,85.65453965651493,149.57638716829763,87.42408640593212
dna_1_hoechst33342_txt_standev_nuc,297.7868988554653,285.0694478098525,261.5646274496628,333.2829499589068,278.1047440862921,326.645191248591,277.1919511198712,268.77760896177654,234.88313702732552,320.5790259554171,304.7108829493749,280.4962032400684,265.5409803039537,231.52866826669748,285.51278410987555,291.55067360679425,290.64962504840054,288.9445759899135,246.4624279671865,318.70762254133973,286.8965323350364,288.5777680502811,273.15745566064055,238.70393219307945,312.7312171190713,287.67984941655703,295.28326686864665,224.86862740744962,265.97930960327363,216.42603619082132,292.195395494894,288.6780974826352,257.15346635486867,266.05509648788257,342.413880394706,285.8412465045986
dna_1_hoechst33342_txt_standev_nucring,373.3725503792569,316.0871736551556,290.6515702152174,448.7813015370179,323.04420860722314,360.04502335797594,338.04823229635394,282.32721265722404,257.2500775781834,434.3373593626441,346.24226112294195,346.48808230184727,284.9256284380076,261.8718946364873,391.6201669263828,333.3458070415765,338.8309266530587,315.9494491686815,274.7315190093142,410.886073609903,334.7096691742231,363.10371993042037,291.21809170262605,259.45770502049686,411.54030574847445,353.4674239926883,361.799651069177,259.1335704260736,308.1573739050919,285.83927296403454,356.49620551864183,361.4451721306909,301.1094469463943,305.7658864879619,435.9113660368305,335.1896191548096
dna_1_hoechst33342_txt_standev_plasmem,57.9537390939776,64.91844890663013,54.491540634743814,132.4870940153754,56.66814330765334,55.848277643924966,58.214137734800474,60.01627160140517,50.26053959756789,155.2777946961023,58.41415917734338,54.30114998112043,61.727567066485726,53.04707992478337,151.6277091963977,59.998261692073044,58.78135178436339,73.24015750866472,56.3665120301793,124.06274594584751,55.85323812356823,61.03436199463407,66.36711864218861,57.345748959506714,136.19474693110476,58.85844740734854,61.05708629420758,57.094026486533785,57.23082853744385,87.7653913184143,60.235161682357386,59.501868712328324,76.79164552993333,54.633918225110456,118.6500355470909,57.829931091861695
dna_2_hoechst33342_int_mean_centcyto,594.986910762768,523.8459037634659,531.4712417127477,538.7273927059506,489.91516235832484,511.21679028665636,617.7954878707312,569.4377969782256,548.1851470063987,592.8455651732149,473.95024918152995,596.5289629899539,516.4803001473583,568.6589629765023,507.5448683742784,489.06062447372005,587.1349764380693,531.1522221137687,576.5121863976859,603.6855325596829,494.1388718949806,568.9021218750379,516.1739921631378,587.9552214150236,537.4974674380016,489.2480462121577,555.8982656092651,390.1629846944173,491.15564904573847,345.5740561682667,473.8435453365582,604.7539719839152,508.43037085413886,523.3880513734861,581.9556950677274,488.2837571256827
dna_2_hoechst33342_int_mean_cytoplasm,928.3761970922258,840.9159930856591,811.4618811269983,1127.4795503316018,793.9144406612428,810.3821825732626,984.7921595468471,974.4676325807642,836.4460190908534,1323.831850118022,773.4192058371212,904.9560443622363,901.1361630083575,864.509417675531,1160.154273621201,801.5197811259084,918.7977808357423,898.7251871177544,868.7900905364149,1150.5599754042385,795.5774525130042,881.7119817686381,893.3727488172323,902.9139509441413,1129.1561512275123,798.6984466349371,858.7117850552916,709.507905956295,772.2007082306199,730.3739845986354,783.7066931046426,895.3231103475141,858.5815063397731,794.9094575861474,1066.5537068152641,803.7257538923145
dna_2_hoechst33342_int_mean_nuc,7902.88546930247,6931.794464488724,7330.674100460206,6813.993824583851,7229.818615116263,7643.941861609751,7779.52183417294,7107.8386111347245,7225.593571433035,6851.99804129494,7513.7040565564175,7918.530313834436,6523.777118099637,7300.548712307649,5989.691035438542,7419.716309435536,7839.027486324424,6590.453207529158,7442.3332170444155,6843.619794882222,7207.1047011430765,7810.309996105478,6290.236075977698,7197.432705264299,6364.150186420686,7182.7532931579335,7765.150117340256,5273.378570650781,6745.627033271762,4353.067351319272,6773.333895327436,7789.805614023441,6308.086023891372,7181.699807556259,7528.071973650646,7272.596048255881
dna_2_hoechst33342_int_mean_nucring,2685.3406042413603,2491.432542677528,2594.9738696473996,2555.8340485514154,2520.239920127438,2657.4224645000186,2725.086736959748,2616.8811488970123,2661.179667798083,2728.0062679343655,2535.285195450177,2753.461557440933,2416.7796871109513,2695.4153846817726,2270.604819315713,2581.028505428334,2679.4914778014904,2413.254877034605,2713.8726545347013,2557.972861576627,2511.792292521122,2716.5560946805786,2381.4347144122394,2689.7709236026953,2328.620590198104,2454.7368997162152,2652.4060982910228,1957.7167378844172,2358.226445172985,1723.284607078317,2377.257371115544,2714.676330177691,2323.877328102509,2548.74868953848,2666.64907283961,2556.940152471391
dna_2_hoechst33342_int_mean_plasmem,660.0519224412737,610.2515782340208,530.2421182658268,1015.5889141639155,531.3365519246338,530.1722114908684,696.7226538620246,713.1017931252047,555.9656473923573,1233.8975734391277,530.4996277878445,590.8400144132714,669.8069520346147,564.9978234716334,1086.0769931649927,520.8801308450476,640.3259659290466,695.5605607223642,574.6926448187083,1021.3273922641837,553.1812564880728,607.1954277936054,701.2959106850021,622.3815293765789,974.04460481176,565.4594834947437,569.8491575352128,566.9290531611053,536.4767705439161,678.0960673573302,555.31650766535,626.1935363070496,664.4870997599438,530.6065969286173,859.1565424975628,562.0804357617693
dna_2_hoechst33342_txt_lawsls5_centcyto,-1039.8941657571538,-987.3401576739832,-847.6135838590982,-1676.4167651741182,-895.6730006229841,-951.4369356622058,-1101.5009581059433,-1186.1705437698358,-882.8371187536866,-2205.077617686942,-1011.718379903624,-1015.1398583464597,-1111.5211987852597,-908.9344532433078,-1915.7392093997905,-1010.9423111584589,-1000.5729908785961,-1061.5859026603612,-883.413006471219,-1606.2810049841075,-903.9291253925871,-962.8722073763568,-1210.0077064814825,-941.8728788923542,-1928.3409918271786,-971.4769885571067,-958.0941377990465,-868.1184265175564,-813.1967734196592,-947.1544662332024,-938.9315252125207,-957.2069314198552,-1064.6855848878172,-775.1234711615517,-1465.2723831870442,-931.9547770824556
dna_2_hoechst33342_txt_lawsls5_cytoplasm,-1431.7134301904807,-1292.6189487944603,-1210.4785075481254,-2016.642442637111,-1209.4902254128324,-1271.7725922498387,-1443.3964400936534,-1436.5188158468104,-1267.4703803675475,-2288.9196358071413,-1337.6918494109082,-1406.7964082340784,-1322.787652094305,-1262.2592483699325,-2169.6142726665084,-1363.5694190006266,-1427.8495161252,-1354.1316339411053,-1230.7077698094247,-1995.3769418116658,-1234.1897910283008,-1390.1753688098113,-1394.182531626377,-1333.16816428256,-2074.226556791791,-1320.3080610177622,-1404.6642967398857,-1060.1853323443074,-1167.3840102977604,-1184.4321644531522,-1220.7298704362588,-1370.4827342360911,-1280.3783254599655,-1140.4972471215306,-1876.3333433655816,-1250.962404403135
dna_2_hoechst33342_txt_lawsls5_nuc,6794.696277973613,5990.209995262752,6228.27335856654,5659.941864880698,6491.424504399343,6572.584056272173,6631.540510901979,6035.059486094263,6263.422245223425,5396.947115289707,6799.0746485776135,6772.46416363442,5464.743287181689,6374.298303241147,4851.010622481957,6595.18173648894,6687.246566227105,5659.198491542294,6307.402512632597,5766.354494580322,6363.3629024850125,6739.347798541249,5246.605323867956,6316.924329541777,5499.308069822709,6386.367949780712,6770.4393382006765,4204.029179125767,5744.518315517191,3553.7623730884734,5969.258928155169,6699.103337890895,5542.789817230266,5979.840939918412,6692.602892331699,6443.136805831554
dna_2_hoechst33342_txt_lawsls5_nucring,-3292.637447339493,-2951.265068094608,-3147.6691093081567,-2530.2118911422413,-3043.956936317814,-3788.713450131108,-3614.2928572229976,-2870.314576755816,-3056.4532858319462,-2245.9439489743704,-3256.771634036274,-3690.030540856914,-2600.59095791145,-3053.908401345432,-2036.9530045289846,-3043.2211352667337,-3541.883290706372,-2673.554332105556,-3084.0891784213195,-2633.0210136519067,-3052.0072639701284,-3579.86512720108,-2394.9040991150673,-2968.620482993001,-2116.3890116140606,-3008.9127772572833,-3648.57829345932,-2131.4765780931757,-3057.2315694508984,-1606.488072882065,-3091.6494709215253,-3517.9083706315523,-2547.6338952160468,-3045.3131607114747,-3138.007955629035,-3144.1302593229448
dna_2_hoechst33342_txt_lawsls5_plasmem,-1039.917057686661,-1067.34065935963,-898.0439649150172,-1996.3937802647376,-929.3267981431943,-938.6473992927895,-1090.4137726210286,-1235.3298055328116,-962.5767474723991,-2376.0391662598067,-1005.1130500480295,-988.7859624781908,-1159.543540208945,-939.2494529500833,-2281.5347522328775,-1058.5997735929752,-1040.3483500528612,-1198.166905960925,-930.9695403062365,-1962.5809621534424,-943.4450165472789,-1068.803555581639,-1254.4954787613533,-1060.9075116836998,-2096.9231035514495,-1020.1024882719187,-1076.841758747622,-934.6152836845613,-892.8776684128,-1272.6120397875493,-950.2048144866529,-1005.6045544120842,-1142.611503033398,-863.4111288688979,-1741.468345718334,-1006.5388021879636
dna_2_hoechst33342_txt_lawsls9_centcyto,-1133.1859383192352,-1077.7780099769027,-962.9735665610732,-1735.426827176573,-1006.0327601525343,-1024.5453357697475,-1188.587461748917,-1239.7361255262165,-1009.0076312196958,-2118.6577514983046,-1110.1468323018494,-1168.8031096167913,-1164.646398361287,-1024.5095017566564,-1982.2807434359086,-1136.33345471014,-1157.871984343114,-1144.2861883963446,-999.20887011146306,-1686.4605122676253,-1012.9790023217627,-1104.0358173290201,-1254.0193640125553,-1066.3139194397415,-1925.9664384744108,-1089.995568631418,-1105.6970742527842,-926.2145209237084,-919.401851567674,-1013.8978405200763,-1037.9917815839008,-1111.4685272101347,-1087.6759985879628,-897.5944450346816,-1555.6188334551994,-1022.0369707073853
dna_2_hoechst33342_txt_lawsls9_cytoplasm,-937.076418711909,-848.8445990785657,-784.9341763845583,-1385.4204698640774,-785.1533295877533,-804.1885081187826,-930.7135841751364,-924.922254647423,-822.9277860376691,-1600.643703113677,-868.3857406124482,-911.0411887159651,-867.4802883393754,-824.1279589544874,-1525.8966777911162,-882.8433164521748,-930.4531818375802,-876.6173468705182,-798.5983465345255,-1369.5537409940048,-793.751502804156,-893.3599751491456,-905.8998620758788,-862.6296931217397,-1449.1207410990326,-858.0329881086897,-921.0090326252762,-710.5140319214169,-746.8486663285123,-785.9264936828422,-779.677776718324,-886.4200998924772,-785.0282307600278,-737.3074067350327,-1190.0153411017961,-797.974699486538
dna_2_hoechst33342_txt_lawsls9_nuc,4873.077941124349,4352.787525218465,4495.738058945928,4130.531696466389,4691.111291763989,4681.0496306668265,4754.8507740136965,4414.185719403531,4512.034780862437,3988.365946226992,4906.798301778722,4856.219786547571,4003.8528943828287,4589.085685728678,3502.8281109707473,4810.018077495415,4797.403838055826,4151.812081234746,4549.383622382354,4261.494037717712,4589.181376884602,4835.935672979766,3831.134246071257,4565.81673101782,4002.4269055047957,4623.280509037631,4880.496430016065,3074.212588088643,4136.534062638966,2512.78897282909,4296.16883264035,4785.075248371861,4001.150703612718,4308.992830326467,4872.440039429133,4665.225366943061
dna_2_hoechst33342_txt_lawsls9_nucring,-386.2361538546819,-572.3002976173631,-590.2571641438832,-648.7532281129161,-533.5908193448964,-552.3052612410993,-430.1987133911345,-536.4656189533628,-485.94529247616174,-636.4173404320896,-577.3658876503629,-454.77729249297477,-497.4865018452681,-535.4696015120742,-589.5404076838167,-553.0777724165887,-416.5626027253774,-537.1619583335472,-517.5100496683946,-760.5813817380067,-513.9105067284187,-368.0039552120228,-417.67291941604117,-489.1168598517937,-500.3967456330607,-480.1410820407802,-483.0717165711454,-431.5714559341356,-541.4725220099525,-221.31666415127026,-550.3029409911154,-418.3540172782085,-437.6712364406635,-495.37999282200605,-733.3117841163064,-522.0267557951794
dna_2_hoechst33342_txt_lawsls9_plasmem,-804.004504327447,-798.5583365004209,-674.3643267934194,-1464.4329199848157,-702.7385233928824,-693.5980378638658,-821.3660888947009,-897.8689466518684,-721.2590490540897,-1737.093255280611,-762.592205228779,-756.6192685436029,-846.1546703651532,-718.0381045771549,-1675.2049326358017,-795.9303886032947,-796.088659817041,-860.4777008778265,-705.861852103626,-1424.3141998040244,-703.6823701615923,-798.4285224852375,-904.0123631987773,-791.0695874785694,-1563.6151786453017,-759.1013398718381,-817.2597436745373,-695.9225938293679,-657.5175499173283,-875.3975788290049,-698.7894248020286,-767.8778868914867,-773.6594783021101,-642.5007376073222,-1206.3611366763023,-729.4296053485298
dna_2_hoechst33342_txt_standev_centcyto,89.94846112311562,82.69557479373627,80.73370309477839,99.91143442171631,80.29458094074332,82.16779922116558,92.54652010757646,94.60009197593973,84.51716849222407,111.6769700185533,82.16415855306406,92.3136587615631,84.81889137317525,86.62967610483894,97.9636135369456,83.26170896212561,90.06006953698017,83.36339873190863,85.93898074653899,99.00032716636682,79.49211800945498,88.50855404217022,84.65572334097126,90.81215135580952,99.81131826320117,78.91304053206352,89.42628902226484,65.094267337169,73.11680280084344,58.98898126336734,76.60701594870046,94.26725873980092,81.54244169850628,78.09156444093361,100.91792456108897,80.99852135200774
dna_2_hoechst33342_txt_standev_cytoplasm,223.75000097612264,211.48056043972485,199.7362735945558,311.622503683946,207.04991353733627,207.3808413419483,236.28876562125126,244.93330486271964,207.80720458138285,370.9849934511292,215.23645128931645,226.20067151530853,227.7527077757588,208.9140421311084,331.77848471108325,220.25162914663056,224.95692771112329,227.6362950352847,207.97106114108303,305.0520393432146,205.11666967527262,224.9614143211414,238.58130001697782,222.24640169206808,328.25031417804615,211.4438793795819,221.36923170538756,181.900789293569,189.51668900708404,201.93716086979381,203.68127430816995,224.06291383072084,229.0298700399042,191.90960636066265,305.90354592306437,212.43842291355207
dna_2_hoechst33342_txt_standev_nuc,635.6402876271238,557.5538297431266,604.7765642175632,567.7276700393296,614.0015827739737,650.6186663768533,635.9237400703203,570.6530760634373,578.6989000645482,562.1611352709277,637.9426176380297,668.0485800322499,528.7981815359636,587.210988424602,511.6667681668974,607.1563827655461,634.2826751796608,539.0818287680529,604.5548920099693,577.3469469957108,602.3687403430504,647.3850758890256,496.5181974180574,603.2278890595168,523.189057942442,611.2491809227427,635.7258731979862,419.12891711693754,568.931371316579,359.16911023516747,589.2674958840942,650.5958022484924,533.3241111947817,587.3983142451866,670.7175074425927,632.8638455685616
dna_2_hoechst33342_txt_standev_nucring,883.455491966387,786.6001924403608,820.4050368441002,827.5262108020304,823.1684525917332,863.7794825215558,875.3870996072019,812.771591188747,844.5755936628547,854.8059023514305,867.1296524004082,878.0671881803597,755.0994045126298,838.6897940018588,750.1638923912936,871.1024716105317,870.6908167188043,756.5493869290991,841.5245602476925,807.7003256230529,829.2721245812734,882.9921751709145,749.5484596474366,842.9544032568937,786.5739780115366,822.3977383764492,872.0208916724843,619.5917783210302,749.1763926088042,552.2182405856166,791.3522082112972,875.4334771608547,741.8786704004879,799.746882204741,856.9350827775144,836.1701840268263
dna_2_hoechst33342_txt_standev_plasmem,146.327936419226,142.83751128640372,123.31670122192973,270.87339182096144,131.42925297094047,130.40801728749022,154.93629999007987,168.1458369886036,129.48465789953946,337.83238902629074,130.7724820691397,131.99900501732296,160.59362601551973,127.7860646231194,296.4604116901705,136.32943514813223,139.29044172015102,165.97185907734695,129.604556949829,262.7115566509469,129.18468484327278,141.7431313112031,170.35518004914056,144.9686084143341,269.0503112074433,133.0966799768858,138.45632095436596,134.39250686482652,121.94062478485759,179.59125482621377,131.1942549645488,137.94716524013845,172.42037509083846,121.82132070460753,241.1906462562334,140.12526241000228
dna_3_hoechst33342_int_mean_centcyto,659.4747791860626,550.8830036546324,571.4891415885822,601.4467317865399,576.8836015547922,609.0341019075461,664.254923498668,637.2716404877682,593.1388025697207,627.6035399483368,553.1230957006925,686.4322997991663,558.875464061472,605.3140363126857,537.4701985276959,574.9518170913794,665.3374551296033,565.9180431234613,591.7339841245537,641.1723633544009,551.9816397770819,657.2634470301924,566.2451357103494,619.8384988442161,574.3353437431252,544.992362929022,667.1240077585927,417.56059716247285,550.1176888841758,380.9396721170244,532.1560380377314,702.5899313184243,558.0139284723507,567.1887153237051,662.9581138514487,537.4421832806436
dna_3_hoechst33342_int_mean_cytoplasm,988.522325486364,935.373275624139,859.87825430463,1219.994700654006,906.0861354848367,933.8871209207196,1050.62013978963,1028.7719257498388,892.7448872752832,1413.5922476296253,885.9531498597635,1014.1573459383332,948.6118122036328,910.7659804967873,1256.2117252480537,922.1667800067213,993.5314237766781,990.1087746835825,889.9040996235458,1220.9554364686312,882.0094782917407,991.8916142666138,970.6078396140214,942.0894886754915,1191.3257397280597,885.290583910805,993.9326705440423,754.6269888216538,845.5119512009783,789.9462635647001,869.9121793608236,1011.1268993538783,940.1803874022858,847.5184821698416,1203.1567419124667,905.0847723971599
dna_3_hoechst33342_int_mean_nuc,8478.352201831416,7245.196014810715,7650.62256780875,7142.645817282765,7820.990021630628,8337.116366910926,8340.429795069118,7618.574119548087,7663.959837758895,7267.831980075925,8203.341998002457,8465.158545615293,6898.317755578337,7800.417539855911,6182.566283832016,8065.112878764746,8349.702093373677,6953.093991997288,7711.715943147677,7309.74902196165,7787.063656602863,8418.811254958768,6646.332395877326,7724.778367340684,6709.208027934864,7850.695022940959,8450.100265848672,5627.731571646566,7092.3523476036,4567.132704339696,7455.607088866738,8366.309442701408,6814.436661688503,7427.653484041616,7713.899272031874,7829.958343379278
dna_3_hoechst33342_int_mean_nucring,2975.360678738685,2635.018300828168,2722.959915723781,2681.8262986471973,2814.703770626283,2993.393122779655,3004.67675839004,2771.5209297997994,2811.6619794528006,2815.6712833902407,2846.3843256643936,3033.7192875311684,2527.961743969174,2817.8584029841536,2463.2577013956425,2894.9055838611216,2945.5774264456677,2576.79512931795,2774.8952819972865,2724.565223387055,2793.498787322423,3007.091934076883,2497.3379429646325,2790.084834369763,2459.1126664143626,2761.1802966517475,2987.939996714175,2075.993559961156,2544.2105797024074,1762.673527381283,2677.739253669872,3006.017513366821,2513.1604103610334,2688.867687302251,2874.1696312046042,2828.7605968973626
